symbol,synonym_symbol,scientific_name_full,common_name,family,is_synonym,state
RUIDS2,RUIDA,Rubus idaeus L. var. aculeatissimus Regel & Tiling,,Rosaceae,True,OR
RUIDS2,RUIDC2,Rubus idaeus L. var. canadensis Richardson,,Rosaceae,True,OR
RUIDS2,RUIDG,Rubus idaeus L. var. gracilipes M.E. Jones,,Rosaceae,True,OR
RUIDS2,RUIDM2,Rubus idaeus L. var. melanolasius (Dieck) R.J. Davis,,Rosaceae,True,OR
RUIDS2,RUIDM3,Rubus idaeus L. var. melanotrachys (Focke) Fernald,,Rosaceae,True,OR
RUIDS2,RUIDS3,Rubus idaeus L. var. strigosus (Michx.) Maxim.,,Rosaceae,True,OR
RUIDS2,RUME4,Rubus melanolasius Dieck,,Rosaceae,True,OR
RUIDS2,RUNE3,Rubus neglectus Peck,,Rosaceae,True,OR
RUIDS2,RUST,Rubus strigosus Michx.,,Rosaceae,True,OR
RUIDS2,RUSTA2,Rubus strigosus Michx. var. acalyphaceus (Greene) L.H. Bailey,,Rosaceae,True,OR
RUIDS2,RUSTA3,Rubus strigosus Michx. var. arizonicus (Greene) Kearney & Peebles,,Rosaceae,True,OR
RUIDS2,RUSTC2,Rubus strigosus Michx. var. canadensis (Richardson) House,,Rosaceae,True,OR
RUIL,,Rubus illecebrosus Focke,strawberry raspberry,Rosaceae,False,OR
RULA,,Rubus laciniatus Willd.,cutleaf blackberry,Rosaceae,False,OR
RULA2,,Rubus lasiococcus A. Gray,roughfruit berry,Rosaceae,False,OR
RULE,,Rubus leucodermis Douglas ex Torr. & A. Gray,whitebark raspberry,Rosaceae,False,OR
RULEL,,Rubus leucodermis Douglas ex Torr. & A. Gray var. leucodermis,whitebark raspberry,Rosaceae,False,OR
RULEL,RUOCL2,Rubus occidentalis L. var. leucodermis (Douglas ex Torr. & A. Gray) Focke,,Rosaceae,True,OR
RUMA4,,Rumex maritimus L.,golden dock,Polygonaceae,False,OR
RUMA4,RUFU3,Rumex fueginus Phil.,,Polygonaceae,True,OR
RUMA4,RUMAF,Rumex maritimus L. ssp. fueginus (Phil.) Hultén,,Polygonaceae,True,OR
RUMA4,RUMAA,Rumex maritimus L. var. athrix H. St. John,,Polygonaceae,True,OR
RUMA4,RUMAF2,Rumex maritimus L. var. fueginus (Phil.) Dusén,,Polygonaceae,True,OR
RUMA4,RUMAP2,Rumex maritimus L. var. persicarioides (L.) R.S. Mitchell,,Polygonaceae,True,OR
RUMA4,RUPE11,Rumex persicarioides L.,,Polygonaceae,True,OR
RUMA5,,Ruppia maritima L.,widgeongrass,Ruppiaceae,False,OR
RUMA5,RUMAB,Ruppia maritima L. var. brevirostris J. Agardh,,Ruppiaceae,True,OR
RUMA5,RUMAE,Ruppia maritima L. var. exigua Fernald & Wiegand,,Ruppiaceae,True,OR
RUMA5,RUMAI,Ruppia maritima L. var. intermedia (Thed.) Asch. & Graebn.,,Ruppiaceae,True,OR
RUMA5,RUMAL,Ruppia maritima L. var. longipes Hagstr.,,Ruppiaceae,True,OR
RUMA5,RUMAO2,Ruppia maritima L. var. obliqua (Schur) Asch. & Graebn.,,Ruppiaceae,True,OR
RUMA5,RUMAP,Ruppia maritima L. var. pacifica H. St. John & Fosberg,,Ruppiaceae,True,OR
RUMA5,RUMAR,Ruppia maritima L. var. rostrata J. Agardh,,Ruppiaceae,True,OR
RUMA5,RUMAS2,Ruppia maritima L. var. subcapitata Fernald & Wiegand,,Ruppiaceae,True,OR
RUMA5,RUPE14,Ruppia pectinata Rydb.,,Ruppiaceae,True,OR
RUMEX,,Rumex L.,dock,Polygonaceae,False,OR
RUNI,,Rubus nigerrimus (Greene) Rydb.,dark raspberry,Rosaceae,False,OR
RUNI,RULEN,Rubus leucodermis Douglas ex Torr. & A. Gray var. nigerrimus (Greene) H. St. John,,Rosaceae,True,OR
RUNI2,,Rubus nivalis Douglas ex Hook.,snow raspberry,Rosaceae,False,OR
RUOB,,Rumex obtusifolius L.,bitter dock,Polygonaceae,False,OR
RUOB,ACOB3,Acetosa oblongifolia (L.) Á. Löve & D. Löve,,Polygonaceae,True,OR
RUOB,RUOBA,Rumex obtusifolius L. ssp. agrestis (Fr.) Danser,,Polygonaceae,True,OR
RUOB,RUOBS,Rumex obtusifolius L. ssp. sylvestris (Wallr.) Rech. f.,,Polygonaceae,True,OR
RUOB,RUOBS2,Rumex obtusifolius L. var. sylvestris (Wallr.) Koch,,Polygonaceae,True,OR
RUOC2,,Rudbeckia occidentalis Nutt.,western coneflower,Asteraceae,False,OR
RUOC2,RUOCO2,Rudbeckia occidentalis Nutt. var. occidentalis,,Asteraceae,True,OR
RUPA,,Rubus parviflorus Nutt.,thimbleberry,Rosaceae,False,OR
RUPA5,,Rumex patientia L.,patience dock,Polygonaceae,False,OR
RUPA6,,Rumex paucifolius Nutt.,alpine sheep sorrel,Polygonaceae,False,OR
RUPAG2,,Rumex paucifolius Nutt. ssp. gracilescens (Rech. f.) Rech. f.,alpine sheep sorrel,Polygonaceae,False,OR
RUPAG2,ACGR7,Acetosa gracilescens (Rech. f.) Á. Löve & Evenson,,Polygonaceae,True,OR
RUPAG2,RUPAG4,Rumex paucifolius Nutt. var. gracilescens Rech. f.,,Polygonaceae,True,OR
RUPAP,,Rumex paucifolius Nutt. ssp. paucifolius,alpine sheep sorrel,Polygonaceae,False,OR
RUPAP,ACPA6,Acetosella paucifolia (Nutt.) Á. Löve,,Polygonaceae,True,OR
RUPAP2,,Rubus parviflorus Nutt. var. parviflorus,thimbleberry,Rosaceae,False,OR
RUPAP2,RUPA18,Rubacer parviflorus (Nutt.) Rydb.,,Rosaceae,True,OR
RUPAP2,RUPAB,Rubus parviflorus Nutt. var. bifarius Fernald,,Rosaceae,True,OR
RUPAP2,RUPAG3,Rubus parviflorus Nutt. var. grandiflorus Farw.,,Rosaceae,True,OR
RUPAP2,RUPAH,Rubus parviflorus Nutt. var. heteradenius Fernald,,Rosaceae,True,OR
RUPAP2,RUPAH2,Rubus parviflorus Nutt. var. hypomalacus Fernald,,Rosaceae,True,OR
RUPAP2,RUPAP3,Rubus parviflorus Nutt. var. parvifolius (A. Gray) Fernald,,Rosaceae,True,OR
RUPE,,Rubus pedatus Sm.,strawberryleaf raspberry,Rosaceae,False,OR
RUPER,,Rupertia J. Grimes,rupertia,Fabaceae,False,OR
RUPH3,,Rupertia physodes (Douglas ex Hook.) J. Grimes,forest scurfpea,Fabaceae,False,OR
RUPH3,PSPH,Psoralea physodes Douglas ex Hook.,,Fabaceae,True,OR
RUPPI,,Ruppia L.,widgeonweed,Ruppiaceae,False,OR
RUPU,,Rubus pubescens Raf.,dwarf red blackberry,Rosaceae,False,OR
RUPU3,,Rumex pulcher L.,fiddle dock,Polygonaceae,False,OR
RUPU3,RUPUD,Rumex pulcher L. ssp. divaricatus (L.) Murb.,,Polygonaceae,True,OR
RUPUP2,,Rubus pubescens Raf. var. pubescens,dwarf red blackberry,Rosaceae,False,OR
RUPUP2,CYPU12,Cylactis pubescens (Raf.) W.A. Weber,,Rosaceae,True,OR
RUPUP2,RUTR9,Rubus triflorus Richardson,,Rosaceae,True,OR
RUSA,,Rumex salicifolius Weinm.,willow dock,Polygonaceae,False,OR
RUSA2,,Rumex sanguineus L.,redvein dock,Polygonaceae,False,OR
RUSAC,,Rumex salicifolius Weinm. var. crassus (Rech. f.) J.T. Howell,willow dock,Polygonaceae,False,OR
RUSAC,RUCR4,Rumex crassus Rech. f.,,Polygonaceae,True,OR
RUSAD,,Rumex salicifolius Weinm. var. denticulatus Torr.,toothed willow dock,Polygonaceae,False,OR
RUSAD,RUCA8,Rumex californicus Rech. f.,,Polygonaceae,True,OR
RUSAD,RUMES,Rumex mexicanus Meisn. var. strictus M. Peck,,Polygonaceae,True,OR
RUSAD,RUSAM2,Rumex salicifolius Weinm. var. montigenitus Jeps.,,Polygonaceae,True,OR
RUSAD,RUUT,Rumex utahensis Rech. f.,,Polygonaceae,True,OR
RUSAL,,Rumex salicifolius Weinm. var. lacustris (Greene) J.C. Hickman,lake willow dock,Polygonaceae,False,OR
RUSAL,RULA4,Rumex lacustris Greene,,Polygonaceae,True,OR
RUSAM,,Rumex salicifolius Weinm. var. mexicanus (Meisn.) C.L. Hitchc.,Mexican dock,Polygonaceae,False,OR
RUSAM,RUME2,Rumex mexicanus Meisn.,,Polygonaceae,True,OR
RUSAM,RUMEA,Rumex mexicanus Meisn. var. angustifolius (Meisn.) B. Boivin,,Polygonaceae,True,OR
RUSAM,RUMES3,Rumex mexicanus Meisn. var. subarcticus (Lepage) B. Boivin,,Polygonaceae,True,OR
RUSAM,RUQU3,Rumex quadrangulivalvis (Danser) Rech. f.,,Polygonaceae,True,OR
RUSAM,RUSAT2,Rumex salicifolius Weinm. ssp. triangulivalvis Danser,,Polygonaceae,True,OR
RUSAM,RUSAT3,Rumex salicifolius Weinm. var. triangulivalvis (Danser) C.L. Hitchc.,,Polygonaceae,True,OR
RUSAM,RUSU14,Rumex subarcticus LePage,,Polygonaceae,True,OR
RUSAM,RUTR3,Rumex triangulivalvis (Danser) Rech. f.,,Polygonaceae,True,OR
RUSAM,RUTRO,Rumex triangulivalvis (Danser) Rech. f. var. oreolapathum Rech. f.,,Polygonaceae,True,OR
RUSAT4,,Rumex salicifolius Weinm. var. transitorius (Rech. f.) J.C. Hickman,willow dock,Polygonaceae,False,OR
RUSAT4,RUMET,Rumex mexicanus Meisn. var. transitorius (Rech. f.) B. Boivin,,Polygonaceae,True,OR
RUSAT4,RUTR7,Rumex transitorius Rech. f.,,Polygonaceae,True,OR
RUSP,,Rubus spectabilis Pursh,salmonberry,Rosaceae,False,OR
RUSPF,,Rubus spectabilis Pursh var. franciscanus (Rydb.) J.T. Howell,salmonberry,Rosaceae,False,OR
RUSPF,RUFR,Rubus franciscanus Rydb.,,Rosaceae,True,OR
RUSPF,RUSPM,Rubus spectabilis Pursh var. menziesii (Hook.) S. Watson,,Rosaceae,True,OR
RUSPS,,Rubus spectabilis Pursh var. spectabilis,salmonberry,Rosaceae,False,OR
RUTI2,,Rubia tinctorum L.,dyer's madder,Rubiaceae,False,OR
RUTI2,RUTI,"Rubia tinctoria L., orth. var.",,Rubiaceae,True,OR
RUUL,,Rubus ulmifolius Schott,elmleaf blackberry,Rosaceae,False,OR
RUUL,RUMU,Rubus ×mussolinii Hruby,,Rosaceae,True,OR
RUULA,,Rubus ulmifolius Schott var. anoplothyrsus Sudre,unarmed elmleaf blackberry,Rosaceae,False,OR
RUULA,RUIN,"Rubus inermis Willd., nom. illeg.",,Rosaceae,True,OR
RUULA,RUULI,Rubus ulmifolius Schott var. inermis (Willd.) Focke,,Rosaceae,True,OR
RUUR,,Rubus ursinus Cham. & Schltdl.,California blackberry,Rosaceae,False,OR
RUURM,,Rubus ursinus Cham. & Schltdl. ssp. macropetalus (Douglas ex Hook.) Roy L. Taylor & MacBryde,California blackberry,Rosaceae,False,OR
RUURM,RUMA7,Rubus macropetalus Douglas ex Hook.,,Rosaceae,True,OR
RUURM,RUURM2,Rubus ursinus Cham. & Schltdl. var. macropetalus (Douglas ex Hook.) S.W. Br.,,Rosaceae,True,OR
RUURU,,Rubus ursinus Cham. & Schltdl. ssp. ursinus,California blackberry,Rosaceae,False,OR
RUURU2,,Rubus ursinus Cham. & Schltdl. ssp. ursinus var. ursinus,California blackberry,Rosaceae,False,OR
RUURU2,RUVIU,Rubus vitifolius Cham. & Schltdl. ssp. ursinus (Cham. & Schltdl.) Abrams,,Rosaceae,True,OR
RUVE,,Rubus vestitus Weihe,European blackberry,Rosaceae,False,OR
RUVE2,,Rumex venosus Pursh,veiny dock,Polygonaceae,False,OR
RYBI,,Rytidosperma biannulare (Zotov) Connor & Edgar,wallaby grass,Poaceae,False,OR
RYPI,,Rytidosperma pilosum (R. Br.) Connor & Edgar,hairy wallaby grass,Poaceae,False,OR
RYPI,DAPI,Danthonia pilosa R. Br.,,Poaceae,True,OR
RYTID2,,Rytidosperma Steud.,wallaby grass,Poaceae,False,OR
SAAD,,Saxifraga adscendens L.,wedgeleaf saxifrage,Saxifragaceae,False,OR
SAADO2,,Saxifraga adscendens L. ssp. oregonensis (Raf.) Bacig.,small saxifrage,Saxifragaceae,False,OR
SAADO2,MUAD,Muscaria adscendens (L.) Small p.p.,,Saxifragaceae,True,OR
SAADO2,SAADO,Saxifraga adscendens L. var. oregonensis (Raf.) Breitung,,Saxifragaceae,True,OR
SAAE,,Salvia aethiopis L.,Mediterranean sage,Lamiaceae,False,OR
SAAM2,,Salix amygdaloides Andersson,peachleaf willow,Salicaceae,False,OR
SAAM2,SAAMW,Salix amygdaloides Andersson var. wrightii (Andersson) C.K. Schneid.,,Salicaceae,True,OR
SAAM2,SANIA,Salix nigra Marshall var. amygdaloides (Andersson) Andersson,,Salicaceae,True,OR
SAAM2,SANIW,Salix nigra Marshall var. wrightii (Andersson) Andersson,,Salicaceae,True,OR
SAAM2,SAWR3,Salix wrightii Andersson,,Salicaceae,True,OR
SAAM3,,Saussurea americana D.C. Eaton,American saw-wort,Asteraceae,False,OR
SAAN2,,Sanguisorba annua (Nutt. ex Hook.) Nutt. ex Torr. & A. Gray,prairie burnet,Rosaceae,False,OR
SAAN2,POAN16,Poteridium annuum (Nutt. ex Hook.) Spach,,Rosaceae,True,OR
SAAN2,SAOC2,Sanguisorba occidentalis Nutt.,,Rosaceae,True,OR
SAAP,,Sagina apetala Ard.,annual pearlwort,Caryophyllaceae,False,OR
SAAP,SAAPB,Sagina apetala Ard. var. barbata Fenzl,,Caryophyllaceae,True,OR
SAAP3,,Saxifraga aprica Greene,Sierra saxifrage,Saxifragaceae,False,OR
SAAP3,MIAP,Micranthes aprica (Greene) Small,,Saxifragaceae,True,OR
SAAP3,SALA12,Saxifraga laevicaulis A.M. Johnson,,Saxifragaceae,True,OR
SAAP3,SAUM2,"Saxifraga umbellulata sensu Greene, non Hook. f. & Thomson",,Saxifragaceae,True,OR
SAAP4,,Saxifraga apetala Piper,western swamp saxifrage,Saxifragaceae,False,OR
SAAP4,SACOA2,Saxifraga columbiana Piper var. apetala (Piper) Engl. & Irmsch.,,Saxifragaceae,True,OR
SAAP4,SAINA2,Saxifraga integrifolia Hook. var. apetala (Piper) M.E. Jones,,Saxifragaceae,True,OR
SAAR27,,Salix arctica Pall.,arctic willow,Salicaceae,False,OR
SAAR27,SAAN5,Salix anglorum auct. non Cham.,,Salicaceae,True,OR
SAAR27,SAANA,Salix anglorum Cham. var. antiplasta C.K. Schneid.,,Salicaceae,True,OR
SAAR27,SAANA2,Salix anglorum Cham. var. araioclada C.K. Schneid.,,Salicaceae,True,OR
SAAR27,SAANK,Salix anglorum Cham. var. kophophylla C.K. Schneid.,,Salicaceae,True,OR
SAAR27,SAAR16,"Salix arctica R. Br. ex Richardson, non Pall.",,Salicaceae,True,OR
SAAR27,SAARC,Salix arctica Pall. ssp. crassijulis (Trautv.) Skvort.,,Salicaceae,True,OR
SAAR27,SAART,Salix arctica Pall. ssp. tortulosa (Trautv.) Hultén,,Salicaceae,True,OR
SAAR27,SAARA,Salix arctica Pall. var. antiplasta (C.K. Schneid.) Fernald,,Salicaceae,True,OR
SAAR27,SAARA2,Salix arctica Pall. var. araioclada (C.K. Schneid.) Raup,,Salicaceae,True,OR
SAAR27,SAARB,Salix arctica Pall. var. brownei Andersson,,Salicaceae,True,OR
SAAR27,SAARK,Salix arctica Pall. var. kophophylla (C.K. Schneid.) Polunin,,Salicaceae,True,OR
SAAR27,SAARP3,Salix arctica Pall. var. pallasii (Andersson) Kurtz,,Salicaceae,True,OR
SAAR27,SAART2,Salix arctica Pall. var. tortulosa (Trautv.) Raup,,Salicaceae,True,OR
SAAR27,SABR15,Salix brownei (Andersson) Bebb,,Salicaceae,True,OR
SAAR27,SACR5,Salix crassijulis Trautv.,,Salicaceae,True,OR
SAAR27,SAHU4,Salix hudsonensis C.K. Schneid.,,Salicaceae,True,OR
SAAR27,SAPA18,Salix pallasii Andersson,,Salicaceae,True,OR
SAAR27,SAPAC2,Salix pallasii Andersson var. crassijulis (Trautv.) Andersson,,Salicaceae,True,OR
SAAR27,SATO3,Salix tortulosa Trautv.,,Salicaceae,True,OR
SAAR9,,Sanicula arctopoides Hook. & Arn.,footsteps of spring,Apiaceae,False,OR
SAAR9,SACRH,Sanicula crassicaulis Poepp. ex DC. var. howellii (J.M. Coult. & Rose) Mathias,,Apiaceae,True,OR
SAAR9,SAHO8,Sanicula ×howellii (J.M. Coult. & Rose) Shan & Constance,,Apiaceae,True,OR
SABE2,,Salix bebbiana Sarg.,Bebb willow,Salicaceae,False,OR
SABE2,SABEC,Salix bebbiana Sarg. var. capreifolia (Fernald) Fernald,,Salicaceae,True,OR
SABE2,SABED,Salix bebbiana Sarg. var. depilis Raup,,Salicaceae,True,OR
SABE2,SABEL,Salix bebbiana Sarg. var. luxurians (Fernald) Fernald,,Salicaceae,True,OR
SABE2,SABEP,Salix bebbiana Sarg. var. perrostrata (Rydb.) C.K. Schneid.,,Salicaceae,True,OR
SABE2,SABEP2,Salix bebbiana Sarg. var. projecta (Fernald) C.K. Schneid.,,Salicaceae,True,OR
SABE2,SADER,Salix depressa L. ssp. rostrata (Richardson) Hiitonen,,Salicaceae,True,OR
SABE2,SALIO,Salix livida Wahlenb. var. occidentalis (Andersson) A. Gray,,Salicaceae,True,OR
SABE2,SALIR,Salix livida Wahlenb. var. rostrata (Richardson) Dippel,,Salicaceae,True,OR
SABE2,SAPE20,Salix perrostrata Rydb.,,Salicaceae,True,OR
SABE2,SARO6,"Salix rostrata Richardson, non Thuill.",,Salicaceae,True,OR
SABE2,SAROC,Salix rostrata Richardson var. capreifolia Fernald,,Salicaceae,True,OR
SABE2,SAROL,Salix rostrata Richardson var. luxurians Fernald,,Salicaceae,True,OR
SABE2,SAROP,Salix rostrata Richardson var. perrostrata (Rydb.) Fernald,,Salicaceae,True,OR
SABE2,SAROP2,Salix rostrata Richardson var. projecta Fernald,,Salicaceae,True,OR
SABE2,SASTB,Salix starkeana Willd. ssp. bebbiana (Sarg.) Youngberg,,Salicaceae,True,OR
SABE2,SAVAO,Salix vagans Hook. f. ex Andersson var. occidentalis Andersson,,Salicaceae,True,OR
SABE2,SAVAR,Salix vagans Hook. f. ex Andersson var. rostrata (Richardson) Andersson,,Salicaceae,True,OR
SABI3,,Sanicula bipinnatifida Douglas ex Hook.,purple sanicle,Apiaceae,False,OR
SABI3,SABIF,Sanicula bipinnatifida Douglas ex Hook. var. flava Jeps.,,Apiaceae,True,OR
SABO2,,Salix boothii Dorn,Booth's willow,Salicaceae,False,OR
SABO2,SACU7,Salix curtiflora auct. non Andersson,,Salicaceae,True,OR
SABO2,SAMY4,Salix myrtillifolia auct. non Andersson,,Salicaceae,True,OR
SABO2,SAMYC2,Salix myrtillifolia Andersson var. curtiflora auct. non (Andersson) Bebb ex Rose,,Salicaceae,True,OR
SABO2,SANO2,Salix novae-angliae auct. non Andersson,,Salicaceae,True,OR
SABO2,SAPS3,Salix pseudocordata auct. non (Andersson) Rydb.,,Salicaceae,True,OR
SABO2,SAPSA,Salix pseudocordata (Andersson) Rydb. var. aequalis (Andersson) C.R. Ball ex C.K. Schneid.,,Salicaceae,True,OR
SABO2,SAPS5,Salix pseudomyrsinites auct. non Andersson,,Salicaceae,True,OR
SABO2,SAPSA2,Salix pseudomyrsinites Andersson var. aequalis (Andersson) Andersson ex C.R. Ball,,Salicaceae,True,OR
SABR,,Salix brachycarpa Nutt.,shortfruit willow,Salicaceae,False,OR
SABR12,,Sairocarpus breweri (A. Gray) D.A. Sutton,Brewer's snapdragon,Scrophulariaceae,False,OR
SABR12,ANBR6,Antirrhinum breweri A. Gray,,Scrophulariaceae,True,OR
SABR12,ANVEB,Antirrhinum vexillocalyculatum Kellogg ssp. breweri (A. Gray) D. Thomp.,,Scrophulariaceae,True,OR
SABR6,,Saxifraga bronchialis L.,yellowdot saxifrage,Saxifragaceae,False,OR
SABRA2,,Saxifraga bronchialis L. ssp. austromontana (Wiegand) Piper,matted saxifrage,Saxifragaceae,False,OR
SABRA2,CIAU3,Ciliaria austromontana (Wiegand) W.A. Weber,,Saxifragaceae,True,OR
SABRA2,SAAU7,Saxifraga austromontana Wiegand,,Saxifragaceae,True,OR
SABRA2,SABRA,Saxifraga bronchialis L. var. austromontana (Wiegand) Piper ex G.N. Jones,,Saxifragaceae,True,OR
SABRB7,,Salix brachycarpa Nutt. var. brachycarpa,shortfruit willow,Salicaceae,False,OR
SABRB7,SABRB6,Salix brachycarpa Nutt. ssp. brachycarpa,,Salicaceae,True,OR
SABRB7,SABRA3,Salix brachycarpa Nutt. var. alticola E.H. Kelso,,Salicaceae,True,OR
SABRB7,SABRA4,Salix brachycarpa Nutt. var. antimima (C.K. Schneid.) Raup,,Salicaceae,True,OR
SABRB7,SABRG,Salix brachycarpa Nutt. var. glabellicarpa C.K. Schneid.,,Salicaceae,True,OR
SABRB7,SABRS,Salix brachycarpa Nutt. var. sansonii C.R. Ball,,Salicaceae,True,OR
SABRB7,SACHA,Salix chlorolepis Fernald var. antimima C.K. Schneid.,,Salicaceae,True,OR
SABRB7,SADEF,Salix desertorum Richardson var. fruticulosa Andersson,,Salicaceae,True,OR
SABRB7,SADES2,Salix desertorum Richardson var. stricta Andersson,,Salicaceae,True,OR
SABRB7,SAST10,Salix stricta (Andersson) Rydb.,,Salicaceae,True,OR
SABRV2,,Saxifraga bronchialis L. ssp. vespertina (Small) Piper,yellowdot saxifrage,Saxifragaceae,False,OR
SABRV2,CIVE4,Ciliaria vespertina (Small) W.A. Weber,,Saxifragaceae,True,OR
SABRV2,SABRV,Saxifraga bronchialis L. var. vespertina (Small) Rosend.,,Saxifragaceae,True,OR
SABRV2,SAVE9,Saxifraga vespertina (Small) Fedde,,Saxifragaceae,True,OR
SACA14,,Sanguisorba canadensis L.,Canadian burnet,Rosaceae,False,OR
SACA14,SACAL3,Sanguisorba canadensis L. ssp. latifolia (Hook.) Calder & Roy L. Taylor,,Rosaceae,True,OR
SACA14,SACAL,Sanguisorba canadensis L. var. latifolia Hook.,,Rosaceae,True,OR
SACA14,SASI10,Sanguisorba sitchensis C.A. Mey.,,Rosaceae,True,OR
SACA14,SAST11,Sanguisorba stipulata Raf.,,Rosaceae,True,OR
SACA18,,Saxifraga californica Greene,California saxifrage,Saxifragaceae,False,OR
SACA18,MICA19,Micranthes californica (Greene) Small,,Saxifragaceae,True,OR
SACA18,SAFA8,Saxifraga fallax Greene,,Saxifragaceae,True,OR
SACA18,SAGR16,Saxifraga gracillima A.M. Johnson,,Saxifragaceae,True,OR
SACA18,SAHA5,Saxifraga hallii A. Gray,,Saxifragaceae,True,OR
SACA18,SANA3,Saxifraga napensis Small,,Saxifragaceae,True,OR
SACA18,SAPA21,Saxifraga parvifolia Greene,,Saxifragaceae,True,OR
SACA18,SAVIC,Saxifraga virginiensis Michx. var. californica (Greene) Jeps.,,Saxifragaceae,True,OR
SACA21,,Sagittaria calycina Engelm.,hooded arrowhead,Alismataceae,False,OR
SACA50,,Saxifraga caespitosa L.,tufted alpine saxifrage,Saxifragaceae,False,OR
SACA50,SACE4,"Saxifraga cespitosa L., orth. var.",,Saxifragaceae,True,OR
SACAC,,Sagittaria calycina Engelm. var. calycina,hooded arrowhead,Alismataceae,False,OR
SACAC,LOCA11,Lophotocarpus californicus J.G. Sm.,,Alismataceae,True,OR
SACAC,LOCA12,Lophotocarpus calycinus (Engelm.) J.G. Sm.,,Alismataceae,True,OR
SACAC,LODE3,Lophotocarpus depauperatus J.G. Sm.,,Alismataceae,True,OR
SACAC,SAMOC2,Sagittaria montevidensis Cham. & Schltdl. ssp. calycina (Engelm.) Bogin,,Alismataceae,True,OR
SACAC4,,Saxifraga caespitosa L. ssp. caespitosa,tufted alpine saxifrage,Saxifragaceae,False,OR
SACAC4,MUCA6,Muscaria caespitosa (L.) Haw.,,Saxifragaceae,True,OR
SACAC4,MUCE,"Muscaria cespitosa (L.) Haw., orth. var.",,Saxifragaceae,True,OR
SACAC4,SACAE2,Saxifraga caespitosa L. ssp. eucaespitosa Engl. & Irmsch.,,Saxifragaceae,True,OR
SACAC4,SACAE,Saxifraga caespitosa L. var. emarginata (Small) Rosend.,,Saxifragaceae,True,OR
SACAC4,SACAL4,Saxifraga caespitosa L. var. lemmonii Engl. & Irmsch.,,Saxifragaceae,True,OR
SACAC4,SACEC2,"Saxifraga cespitosa L. ssp. cespitosa L., orth. var.",,Saxifragaceae,True,OR
SACAC4,SACEE5,"Saxifraga cespitosa L. ssp. eucaespitosa Engl. & Irmsch., orth. var.",,Saxifragaceae,True,OR
SACAC4,SACEL,"Saxifraga cespitosa L. var. lemmonii Engl. & Irmsch., orth. var.",,Saxifragaceae,True,OR
SACAS5,,Saxifraga caespitosa L. ssp. subgemmifera Engl. & Irmsch.,tufted alpine saxifrage,Saxifragaceae,False,OR
SACAS5,SACAS3,Saxifraga caespitosa L. var. subgemmifera (Engl. & Irmsch.) C.L. Hitchc.,,Saxifragaceae,True,OR
SACAS5,SACES3,"Saxifraga cespitosa L. ssp. subgemmifera Engl. & Irmsch., orth. var.",,Saxifragaceae,True,OR
SACAS5,SACES,"Saxifraga cespitosa L. var. subgemmifera (Engl. & Irmsch.) C.L. Hitchc., orth. var.",,Saxifragaceae,True,OR
SACO2,,Salix commutata Bebb,undergreen willow,Salicaceae,False,OR
SACO2,SABAC3,Salix barclayi Andersson var. commutata (Bebb) L. Kelso,,Salicaceae,True,OR
SACO2,SACOD,Salix commutata Bebb var. denudata Bebb,,Salicaceae,True,OR
SACO2,SACOM,Salix commutata Bebb var. mixta Piper,,Salicaceae,True,OR
SACO2,SACOP,Salix commutata Bebb var. puberula Bebb,,Salicaceae,True,OR
SACO2,SACOS,Salix commutata Bebb var. sericea Bebb,,Salicaceae,True,OR
SACR2,,Sanicula crassicaulis Poepp. ex DC.,Pacific blacksnakeroot,Apiaceae,False,OR
SACRC,,Sanicula crassicaulis Poepp. ex DC. var. crassicaulis,Pacific blacksnakeroot,Apiaceae,False,OR
SACRT,,Sanicula crassicaulis Poepp. ex DC. var. tripartita (Suksd.) H. Wolff,Pacific blacksnakeroot,Apiaceae,False,OR
SACRT,SATR13,Sanicula tripartita Suksd.,,Apiaceae,True,OR
SACU,,Sagittaria cuneata Sheldon,arumleaf arrowhead,Alismataceae,False,OR
SACU,SAAR26,Sagittaria arifolia Nutt. ex J.G. Sm.,,Alismataceae,True,OR
SADE,,Sagina decumbens (Elliott) Torr. & A. Gray,trailing pearlwort,Caryophyllaceae,False,OR
SADE10,,Salicornia depressa Standl.,Virginia glasswort,Chenopodiaceae,False,OR
SADE10,SAEU2,"Salicornia europaea sensu Wolff & Jefferies, non L.",,Chenopodiaceae,True,OR
SADE10,SAEUP2,Salicornia europaea L. var. pachystachya (W.D.J. Koch) Fernald,,Chenopodiaceae,True,OR
SADE10,SAEUS,Salicornia europaea L. var. simplex (Pursh) Fernald,,Chenopodiaceae,True,OR
SADE10,SAMA26,Salicornia maritima auct. non Wolff & Jefferies,,Chenopodiaceae,True,OR
SADE10,SAVI,Salicornia virginica L.,,Chenopodiaceae,True,OR
SADE2,,Salix delnortensis C.K. Schneid.,Del Norte willow,Salicaceae,False,OR
SADE2,SABRD,Salix breweri Bebb var. delnortensis (C.K. Schneid.) Jeps.,,Salicaceae,True,OR
SADEO,,Sagina decumbens (Elliott) Torr. & A. Gray ssp. occidentalis (S. Watson) Crow,western pearlwort,Caryophyllaceae,False,OR
SADEO,SAOC6,Sagina occidentalis S. Watson,,Caryophyllaceae,True,OR
SADO4,,Salvia dorrii (Kellogg) Abrams,purple sage,Lamiaceae,False,OR
SADOD2,,Salvia dorrii (Kellogg) Abrams ssp. dorrii,purple sage,Lamiaceae,False,OR
