symbol,synonym_symbol,scientific_name_full,common_name,family,is_synonym,state
MILAV,HEAS3,Hesperonia aspera (Greene) Standl.,,Nyctaginaceae,True,CA
MILAV,HEBI6,Hesperonia bigelovii (A. Gray) Standl.,,Nyctaginaceae,True,CA
MILAV,MIAS,Mirabilis aspera Greene,,Nyctaginaceae,True,CA
MILAV,MIBI8,Mirabilis bigelovii A. Gray,,Nyctaginaceae,True,CA
MILAV,MIBIA,Mirabilis bigelovii A. Gray var. aspera (Greene) Munz,,Nyctaginaceae,True,CA
MILAV,MIBIB,Mirabilis bigelovii A. Gray var. bigelovii,,Nyctaginaceae,True,CA
MILE,,Mimulus leptaleus A. Gray,slender monkeyflower,Scrophulariaceae,False,CA
MILE,EULE8,Eunanus leptaleus (A. Gray) Greene,,Scrophulariaceae,True,CA
MILE2,,Mimulus lewisii Pursh,purple monkeyflower,Scrophulariaceae,False,CA
MILI3,,Mirabilis linearis (Pursh) Heimerl,narrowleaf four o'clock,Nyctaginaceae,False,CA
MILI3,ALDE4,Allionia decumbens (Nutt.) Spreng.,,Nyctaginaceae,True,CA
MILI3,ALGA,Allionia gausapoides Standl.,,Nyctaginaceae,True,CA
MILI3,ALLI3,Allionia linearis Pursh,,Nyctaginaceae,True,CA
MILI3,CADE25,Calymenia decumbens Nutt.,,Nyctaginaceae,True,CA
MILI3,MIDE6,Mirabilis decumbens (Nutt.) Daniels,,Nyctaginaceae,True,CA
MILI3,MIDI5,Mirabilis diffusa (A. Heller) C.F. Reed,,Nyctaginaceae,True,CA
MILI3,MIGA2,Mirabilis gausapoides (Standl.) Standl.,,Nyctaginaceae,True,CA
MILI3,MIHIL,Mirabilis hirsuta (Pursh) MacMill. var. linearis (Pursh) B. Boivin,,Nyctaginaceae,True,CA
MILI3,MILA7,Mirabilis lanceolata (Rydb.) Standl.,,Nyctaginaceae,True,CA
MILI3,MILIL,Mirabilis linearis (Pursh) Heimerl var. linearis,,Nyctaginaceae,True,CA
MILI3,MILIS,Mirabilis linearis (Pursh) Heimerl var. subhispida Heimerl,,Nyctaginaceae,True,CA
MILI3,OXAN,Oxybaphus angustifolius Sweet,,Nyctaginaceae,True,CA
MILI3,OXDE5,Oxybaphus decumbens (Nutt.) Sweet,,Nyctaginaceae,True,CA
MILI3,OXDI5,Oxybaphus diffusus (A. Heller) W.C. Martin & C.R. Hutchins,,Nyctaginaceae,True,CA
MILI3,OXGA2,Oxybaphus gausapoides (Standl.) Standl.,,Nyctaginaceae,True,CA
MILI3,OXLA7,Oxybaphus lanceolatus (Rydb.) Standl.,,Nyctaginaceae,True,CA
MILI3,OXLI,Oxybaphus linearis (Pursh) B.L. Rob.,,Nyctaginaceae,True,CA
MILI3,OXLIS,Oxybaphus linearis (Pursh) B.L. Rob. var. subhispidus (Heimerl) Dayton,,Nyctaginaceae,True,CA
MILI5,,Microseris lindleyi (DC.) A. Gray,Lindley's silverpuffs,Asteraceae,False,CA
MILI5,MILI,Microseris linearifolia (Nutt.) Sch. Bip.,,Asteraceae,True,CA
MILI5,URLI5,Uropappus lindleyi (DC.) Nutt.,,Asteraceae,True,CA
MILI5,URLI2,Uropappus linearifolius Nutt.,,Asteraceae,True,CA
MIMET,,Mimetanthe Greene,mimetanthe,Scrophulariaceae,False,CA
MIMO,,Mimulus mohavensis Lemmon,Mojave monkeyflower,Scrophulariaceae,False,CA
MIMO,EUMO7,Eunanus mohavensis (Lemmon) Greene,,Scrophulariaceae,True,CA
MIMO2,,Mimulus montioides A. Gray,mointain monkeyflower,Scrophulariaceae,False,CA
MIMO2,MIDI6,Mimulus discolor A.L. Grant,,Scrophulariaceae,True,CA
MIMO3,,Mimulus moschatus Douglas ex Lindl.,muskflower,Scrophulariaceae,False,CA
MIMOL,,Mimulus moschatus Douglas ex Lindl. var. longiflorus A. Gray,muskflower,Scrophulariaceae,False,CA
MIMOL,MIDEG,Mimulus dentatus Nutt. ex Benth. var. gracilis A. Gray,,Scrophulariaceae,True,CA
MIMOL,MIMA8,Mimulus macranthus Pennell,,Scrophulariaceae,True,CA
MIMOL,MIMOP,Mimulus moschatus Douglas ex Lindl. var. pallidiflorus Suksd.,,Scrophulariaceae,True,CA
MIMOM,,Mimulus moschatus Douglas ex Lindl. var. moniliformis (Greene) Munz,muskflower,Scrophulariaceae,False,CA
MIMOM,MIIN6,Mimulus inodorus Greene,,Scrophulariaceae,True,CA
MIMOM,MILE5,Mimulus leibergii A.L. Grant,,Scrophulariaceae,True,CA
MIMOM,MIMO6,Mimulus moniliformis Greene,,Scrophulariaceae,True,CA
MIMOM2,,Mimulus moschatus Douglas ex Lindl. var. moschatus,muskflower,Scrophulariaceae,False,CA
MIMOS2,,Mimulus moschatus Douglas ex Lindl. var. sessilifolius A. Gray,muskflower,Scrophulariaceae,False,CA
MIMU,,Mirabilis multiflora (Torr.) A. Gray,Colorado four o'clock,Nyctaginaceae,False,CA
MIMUG,,Mirabilis multiflora (Torr.) A. Gray var. glandulosa (Standl.) J.F. Macbr.,Colorado four o'clock,Nyctaginaceae,False,CA
MIMUG,MIGL10,Mirabilis glandulosa (Standl.) W.A. Weber,,Nyctaginaceae,True,CA
MIMUL,,Mimulus L.,monkeyflower,Scrophulariaceae,False,CA
MIMUP,,Mirabilis multiflora (Torr.) A. Gray var. pubescens S. Watson,Colorado four o'clock,Nyctaginaceae,False,CA
MIMUP,MIFR5,Mirabilis froebelii (Behr) Greene,,Nyctaginaceae,True,CA
MIMUP,MIFRG,Mirabilis froebelii (Behr) Greene var. glabrata (Standl.) Jeps.,,Nyctaginaceae,True,CA
MINA,,Mimulus nanus Hook. & Arn.,dwarf purple monkeyflower,Scrophulariaceae,False,CA
MINA,MITO2,Mimulus tolmiei (Benth.) Rydb.,,Scrophulariaceae,True,CA
MINAJ,,Mimulus nanus Hook. & Arn. var. jepsonii (A.L. Grant) D. M. Thomps.,Jepson's monkeyflower,Scrophulariaceae,False,CA
MINAJ,MIJE,Mimulus jepsonii A.L. Grant,,Scrophulariaceae,True,CA
MINAJ,MIMI11,Mimulus microcarpus Pennell,,Scrophulariaceae,True,CA
MINAM2,,Mimulus nanus Hook. & Arn. var. mephiticus (A.L. Grant) D. M. Thomps.,foul odor monkeyflower,Scrophulariaceae,False,CA
MINAM2,EUME10,Eunanus mephiticus (Greene) Greene,,Scrophulariaceae,True,CA
MINAM2,MIME,Mimulus mephiticus Greene,,Scrophulariaceae,True,CA
MINAM2,MIRE2,Mimulus reifschneiderae Edwin,,Scrophulariaceae,True,CA
MINAM2,MIWA3,Mimulus washoensis Edwin,,Scrophulariaceae,True,CA
MINAN2,,Mimulus nanus Hook. & Arn. var. nanus (A.L. Grant) D. M. Thomps.,dwarf purple monkeyflower,Scrophulariaceae,False,CA
MINAN2,EUAU,Eunanus austiniae Greene,,Scrophulariaceae,True,CA
MINAN2,EUNA,Eunanus nanus (Hook. & Arn.) Holz.,,Scrophulariaceae,True,CA
MINAN2,EUTO7,Eunanus tolmiei Benth.,,Scrophulariaceae,True,CA
MINAN2,MIAU2,Mimulus austiniae (Greene) A.L. Grant,,Scrophulariaceae,True,CA
MINAN2,MIMI9,Mimulus microphyton Pennell,,Scrophulariaceae,True,CA
MINAN2,MINAC,"Mimulus nanus Hook. & Arn. ssp. cascadensis Ezell, ined.",,Scrophulariaceae,True,CA
MINAN2,MINAN,Mimulus nanus Hook. & Arn. ssp. nanus,,Scrophulariaceae,True,CA
MINO,,Mimulus norrisii Heckard & Shevock,Kaweah monkeyflower,Scrophulariaceae,False,CA
MINU,,Microseris nutans (Hook.) Sch. Bip.,nodding microseris,Asteraceae,False,CA
MINU,PTNU2,Ptilocalais nutans (Hook.) Greene,,Asteraceae,True,CA
MINU,SCNU4,Scorzonella nutans Hook.,,Asteraceae,True,CA
MINU,SCNUM,Scorzonella nutans Hook. var. major (A. Gray) M. Peck,,Asteraceae,True,CA
MINU2,,Mimulus nudatus Curran ex Greene,bare monkeyflower,Scrophulariaceae,False,CA
MINU4,,Minuartia nuttallii (Pax) Briq.,Nuttall's sandwort,Caryophyllaceae,False,CA
MINUA,,Minuartia L.,stitchwort,Caryophyllaceae,False,CA
MINUF,,Minuartia nuttallii (Pax) Briq. ssp. fragilis (Maguire & A.H. Holmgren) McNeill,brittle sandwort,Caryophyllaceae,False,CA
MINUF,ARNUF,Arenaria nuttallii Pax ssp. fragilis Maguire & A.H. Holmgren,,Caryophyllaceae,True,CA
MINUF,ARNUF2,Arenaria nuttallii Pax var. fragilis (Maguire & A.H. Holmgren) C.L. Hitchc.,,Caryophyllaceae,True,CA
MINUG,,Minuartia nuttallii (Pax) Briq. ssp. gracilis (B.L. Rob.) McNeill,brittle sandwort,Caryophyllaceae,False,CA
MINUG,ARNUG,Arenaria nuttallii Pax ssp. gracilis (B.L. Rob.) Maguire,,Caryophyllaceae,True,CA
MINUG,ARNUG2,Arenaria nuttallii Pax var. gracilis B.L. Rob.,,Caryophyllaceae,True,CA
MINUG2,,Minuartia nuttallii (Pax) Briq. ssp. gregaria (A. Heller) McNeill,brittle sandwort,Caryophyllaceae,False,CA
MINUG2,ARGR8,Arenaria gregaria A. Heller,,Caryophyllaceae,True,CA
MINUG2,ARNUG4,Arenaria nuttallii Pax ssp. gregaria (A. Heller) Maguire,,Caryophyllaceae,True,CA
MINUG2,ARNUG3,Arenaria nuttallii Pax var. gregaria (A. Heller) Jeps.,,Caryophyllaceae,True,CA
MINY,,Mirabilis nyctaginea (Michx.) MacMill.,heartleaf four o'clock,Nyctaginaceae,False,CA
MINY,ALNY,Allionia nyctaginea Michx.,,Nyctaginaceae,True,CA
MINY,MICO3,Mirabilis collina Shinners,,Nyctaginaceae,True,CA
MINY,OXNY,Oxybaphus nyctagineus (Michx.) Sweet,,Nyctaginaceae,True,CA
MIOB2,,Minuartia obtusiloba (Rydb.) House,twinflower sandwort,Caryophyllaceae,False,CA
MIOB2,ALOB6,Alsinopsis obtusiloba Rydb.,,Caryophyllaceae,True,CA
MIOB2,AROB3,Arenaria obtusiloba (Rydb.) Fernald,,Caryophyllaceae,True,CA
MIOB2,ARSA8,Arenaria sajanensis auct. non Willd. ex Schltdl.,,Caryophyllaceae,True,CA
MIOB2,LIOB4,Lidia obtusiloba (Rydb.) Á. Löve & D. Löve,,Caryophyllaceae,True,CA
MIOB2,MISA3,Minuartia sajanensis auct. non (Willd. ex Schltdl.) House,,Caryophyllaceae,True,CA
MIOR,,Misopates orontium (L.) Raf.,linearleaf snapdragon,Scrophulariaceae,False,CA
MIOR,ANOR2,Antirrhinum orontium L.,,Scrophulariaceae,True,CA
MIOR,ANORG,Antirrhinum orontium L. var. grandiflorum auct.,,Scrophulariaceae,True,CA
MIOV,,Mitella ovalis Greene,coastal miterwort,Saxifragaceae,False,CA
MIOV,PEOV5,Pectiantia ovalis (Greene) Rydb.,,Saxifragaceae,True,CA
MIPA,,Microseris paludosa (Greene) J.T. Howell,marsh silverpuffs,Asteraceae,False,CA
MIPA2,,Mimulus palmeri A. Gray,Palmer's monkeyflower,Scrophulariaceae,False,CA
MIPA3,,Mimulus parishii Greene,Parish's monkeyflower,Scrophulariaceae,False,CA
MIPA4,,Mimulus parryi A. Gray,annual redspot monkeyflower,Scrophulariaceae,False,CA
MIPA4,MISPL,Mimulus spissus A.L. Grant var. lincolnensis Edwin,,Scrophulariaceae,True,CA
MIPE,,Mitella pentandra Hook.,fivestamen miterwort,Saxifragaceae,False,CA
MIPE,PEPE16,Pectiantia pentandra (Hook.) Rydb.,,Saxifragaceae,True,CA
MIPI2,,Mimulus pictus (Curran ex Greene) A. Gray,calico monkeyflower,Scrophulariaceae,False,CA
MIPI2,EUPI6,Eunanus pictus Curran ex Greene,,Scrophulariaceae,True,CA
MIPI5,,Mimetanthe pilosa (Benth.) Greene,false monkeyflower,Scrophulariaceae,False,CA
MIPI5,MIPI8,Mimulus pilosus (Benth.) S. Watson,,Scrophulariaceae,True,CA
MIPL,,Mimulus platylaemus Pennell,widethroat pink monkeyflower,Scrophulariaceae,False,CA
MIPL2,,Mimulus platycalyx Pennell,widecalyx monkeyflower,Scrophulariaceae,False,CA
MIPO7,,Mirabilis polyphylla (Standl.) Standl.,mayleaf four o'clock,Nyctaginaceae,False,CA
MIPR,,Mimulus primuloides Benth.,primrose monkeyflower,Scrophulariaceae,False,CA
MIPRL2,,Mimulus primuloides Benth. var. linearifolius A.L. Grant,primrose monkeyflower,Scrophulariaceae,False,CA
MIPRL2,MILI7,Mimulus linearifolius (A.L. Grant) Pennell,,Scrophulariaceae,True,CA
MIPRL2,MILI8,Mimulus linearis auct. non Benth.,,Scrophulariaceae,True,CA
MIPRL2,MIPRL,Mimulus primuloides Benth. ssp. linearifolius (A.L. Grant) Munz,,Scrophulariaceae,True,CA
MIPRP2,,Mimulus primuloides Benth. var. primuloides,primrose monkeyflower,Scrophulariaceae,False,CA
MIPRP2,MINE2,Mimulus nevadensis Gandog.,,Scrophulariaceae,True,CA
MIPRP2,MIPI6,Mimulus pilosellus Greene,,Scrophulariaceae,True,CA
MIPRP2,MIPRP3,Mimulus primuloides Benth. ssp. primuloides,,Scrophulariaceae,True,CA
MIPRP2,MIPRM,Mimulus primuloides Benth. var. minimus M. Peck,,Scrophulariaceae,True,CA
MIPRP2,MIPRP,Mimulus primuloides Benth. var. pilosellus (Greene) Smiley,,Scrophulariaceae,True,CA
MIPU,,Mimulus pulchellus (E. Drew ex Greene) A.L. Grant,yellowlip pansy monkeyflower,Scrophulariaceae,False,CA
MIPU,EUPU13,Eunanus pulchellus E. Drew ex Greene,,Scrophulariaceae,True,CA
MIPU2,,Mimulus pulsiferae A. Gray,candelabrum monkeyflower,Scrophulariaceae,False,CA
MIPU4,,Mimulus purpureus A.L. Grant,little purple monkeyflower,Scrophulariaceae,False,CA
MIPU6,,Mirabilis pumila (Standl.) Standl.,dwarf four o'clock,Nyctaginaceae,False,CA
MIPU6,ALPU7,Allionia pumila Standl.,,Nyctaginaceae,True,CA
MIPU6,OXPU5,Oxybaphus pumilus (Standl.) Standl.,,Nyctaginaceae,True,CA
MIPU7,,Minuartia pusilla (S. Watson) Mattf.,annual sandwort,Caryophyllaceae,False,CA
MIPUD,,Minuartia pusilla (S. Watson) Mattf. var. diffusa (Maguire) McNeill,annual sandwort,Caryophyllaceae,False,CA
MIPUD,ARPUD2,Arenaria pusilla S. Watson var. diffusa Maguire,,Caryophyllaceae,True,CA
MIPUP,,Minuartia pusilla (S. Watson) Mattf. var. pusilla,annual sandwort,Caryophyllaceae,False,CA
MIPUP,ARPU15,Arenaria pusilla S. Watson,,Caryophyllaceae,True,CA
MIPUP5,,Mimulus purpureus A.L. Grant var. pauxillus A.L. Grant,little purple monkeyflower,Scrophulariaceae,False,CA
MIPUP6,,Mimulus purpureus A.L. Grant var. purpureus,little purple monkeyflower,Scrophulariaceae,False,CA
MIPY,,Mimulus pygmaeus A.L. Grant,Egg Lake monkeyflower,Scrophulariaceae,False,CA
MIPY,MIMI8,Mimulus minutissimus Eastw.,,Scrophulariaceae,True,CA
MIRA,,Mimulus rattanii A. Gray,Rattan's monkeyflower,Scrophulariaceae,False,CA
MIRAB,,Mirabilis L.,four o'clock,Nyctaginaceae,False,CA
MIRAD2,,Mimulus rattanii A. Gray var. decurtatus (A.L. Grant) Pennell,Rattan's monkeyflower,Scrophulariaceae,False,CA
MIRAD2,MIDE12,Mimulus decurtatus A.L. Grant,,Scrophulariaceae,True,CA
MIRAD2,MIRAD,Mimulus rattanii A. Gray ssp. decurtatus (A.L. Grant) Pennell,,Scrophulariaceae,True,CA
MIRAR,,Mimulus rattanii A. Gray var. rattanii,Rattan's monkeyflower,Scrophulariaceae,False,CA
MIRAR,EURA6,Eunanus rattanii (A. Gray) Greene,,Scrophulariaceae,True,CA
MIRI,,Mimulus ringens L.,Allegheny monkeyflower,Scrophulariaceae,False,CA
MIRIR,,Mimulus ringens L. var. ringens,Allegheny monkeyflower,Scrophulariaceae,False,CA
MIRIR,MIMI14,Mimulus minthodes Greene,,Scrophulariaceae,True,CA
MIRIR,MIPA12,Mimulus pallidus Salisb.,,Scrophulariaceae,True,CA
MIRIR,MIRIC2,Mimulus ringens L. var. congesta Farw.,,Scrophulariaceae,True,CA
MIRIR,MIRIM,Mimulus ringens L. var. minthodes (Greene) A.L. Grant,,Scrophulariaceae,True,CA
MIRO3,,Minuartia rosei (Maguire & Barneby) McNeill,peanut stitchwort,Caryophyllaceae,False,CA
MIRO3,ARRO7,Arenaria rosei Maguire & Barneby,,Caryophyllaceae,True,CA
MIRU,,Mimulus rubellus A. Gray,little redstem monkeyflower,Scrophulariaceae,False,CA
MIRU,MIGR10,Mimulus gratioloides Rydb.,,Scrophulariaceae,True,CA
MIRU2,,Mimulus rupicola Coville & A.L. Grant,Death Valley monkeyflower,Scrophulariaceae,False,CA
MIRU3,,Minuartia rubella (Wahlenb.) Hiern.,beautiful sandwort,Caryophyllaceae,False,CA
MIRU3,ARPR5,Arenaria propinqua Richardson,,Caryophyllaceae,True,CA
MIRU3,ARRU5,Arenaria rubella (Wahlenb.) Hiern.,,Caryophyllaceae,True,CA
MIRU3,ARVEP,Arenaria verna L. var. propinqua (Richardson) Fernald,,Caryophyllaceae,True,CA
MIRU3,ARVER,Arenaria verna L. var. rubella (Wahlenb.) S. Watson,,Caryophyllaceae,True,CA
MIRU3,MIROO,Minuartia rossii (R. Br. ex Richardson) Graebn. var. orthotrichoides auct. non (Schischkin) Hultén,,Caryophyllaceae,True,CA
MIRU3,TRRU3,Tryphane rubella (Wahlenb.) Rchb.,,Caryophyllaceae,True,CA
MISCA,,Miscanthus Andersson,silvergrass,Poaceae,False,CA
MISH,,Mimulus shevockii Heckard & Bacig.,Kelso Creek monkeyflower,Scrophulariaceae,False,CA
MISI,,Miscanthus sinensis Andersson,Chinese silvergrass,Poaceae,False,CA
MISI,MISIC,Miscanthus sinensis Andersson ssp. condensatus (Hack.) T. Koyama,,Poaceae,True,CA
MISI,MISIG,Miscanthus sinensis Andersson var. gracillimus Hitchc.,,Poaceae,True,CA
MISI,MISIP,Miscanthus sinensis Andersson var. purpurascens (Andersson) Tzvel.,,Poaceae,True,CA
MISI,MISIV,Miscanthus sinensis Andersson var. variegatus Beal,,Poaceae,True,CA
MISI,MISIZ,Miscanthus sinensis Andersson var. zebrinus Beal,,Poaceae,True,CA
MISOP,,Misopates Raf.,misopates,Scrophulariaceae,False,CA
MISP,,Mimulus spissus A.L. Grant,compact monkeyflower,Scrophulariaceae,False,CA
MIST5,,Minuartia stricta (Sw.) Hiern.,bog stitchwort,Caryophyllaceae,False,CA
MIST5,ALST3,Alsinanthe stricta (Sw.) Rchb.,,Caryophyllaceae,True,CA
MIST9,,Minuartia stolonifera T.W. Nelson & J.P. Nelson,stolon sandwort,Caryophyllaceae,False,CA
MISU,,Mimulus subsecundus A. Gray,onesided monkeyflower,Scrophulariaceae,False,CA
MISU,EUSU5,Eunanus subsecundus (A. Gray) Greene,,Scrophulariaceae,True,CA
MISU2,,Mimulus suksdorfii A. Gray,Suksdorf's monkeyflower,Scrophulariaceae,False,CA
MISY,,Microseris sylvatica (Benth.) Sch. Bip.,sylvan scorzonella,Asteraceae,False,CA
MITE,,Mirabilis tenuiloba S. Watson,longlobe four o'clock,Nyctaginaceae,False,CA
MITE,HETE12,Hesperonia tenuiloba (S. Watson) Standl.,,Nyctaginaceae,True,CA
MITEL,,Mitella L.,miterwort,Saxifragaceae,False,CA
MITI,,Mimulus tilingii Regel,Tiling's monkeyflower,Scrophulariaceae,False,CA
MITIT,,Mimulus tilingii Regel var. tilingii,Tiling's monkeyflower,Scrophulariaceae,False,CA
MITIT,MICO12,Mimulus corallinus (Greene) A.L. Grant,,Scrophulariaceae,True,CA
MITIT,MIIM2,Mimulus implicatus Greene,,Scrophulariaceae,True,CA
MITIT,MILAM2,Mimulus langsdorffii Donn ex Greene var. minor (A. Nelson) Cockerell,,Scrophulariaceae,True,CA
MITIT,MILAT,Mimulus langsdorffii Donn ex Greene var. tilingii (Regel) Greene,,Scrophulariaceae,True,CA
MITIT,MILU,Mimulus lucens Greene,,Scrophulariaceae,True,CA
MITIT,MIMI12,Mimulus minor A. Nelson,,Scrophulariaceae,True,CA
MITIT,MIMI13,Mimulus minusculus Greene,,Scrophulariaceae,True,CA
MITIT,MITIC2,Mimulus tilingii Regel var. corallinus (Greene) A.L. Grant,,Scrophulariaceae,True,CA
MITIT,MIVE5,Mimulus veronicifolius Greene,,Scrophulariaceae,True,CA
MITO,,Mimulus torreyi A. Gray,Torrey's monkeyflower,Scrophulariaceae,False,CA
MITO,EUTO8,Eunanus torreyi (A. Gray) Greene,,Scrophulariaceae,True,CA
MITR2,,Mimulus traskiae A.L. Grant,Santa Catalina monkeyflower,Scrophulariaceae,False,CA
MITR3,,Mimulus tricolor Hartw. ex Lindl.,tricolor monkeyflower,Scrophulariaceae,False,CA
MITR3,EUCO26,Eunanus coulteri Harv. & A. Gray ex Benth.,,Scrophulariaceae,True,CA
MITR3,EUTR6,Eunanus tricolor (Hartw. ex Lindl.) Greene,,Scrophulariaceae,True,CA
MITR4,,Mitella trifida Graham,threeparted miterwort,Saxifragaceae,False,CA
MITRT,,Mitella trifida Graham var. trifida,threeparted miterwort,Saxifragaceae,False,CA
MITRT,OZAN,Ozomelis anomala (Piper) Rydb.,,Saxifragaceae,True,CA
MITRT,OZMI,Ozomelis micrantha (Piper) Rydb.,,Saxifragaceae,True,CA
MITRT,OZTR,Ozomelis trifida (Graham) Rydb.,,Saxifragaceae,True,CA
MIVI2,,Mimulus viscidus Congd.,sticky monkeyflower,Scrophulariaceae,False,CA
MIVIC,,Mimulus viscidus Congd. ssp. constrictus (A.L. Grant) Munz,sticky monkeyflower,Scrophulariaceae,False,CA
MIVIC,MICO11,Mimulus constrictus (A.L. Grant) Pennell,,Scrophulariaceae,True,CA
MIVIC,MISUC,Mimulus subsecundus A. Gray var. constrictus A.L. Grant,,Scrophulariaceae,True,CA
MIVIV,,Mimulus viscidus Congd. ssp. viscidus,sticky monkeyflower,Scrophulariaceae,False,CA
MIVIV,MIFRV,Mimulus fremontii (Benth.) A. Gray var. viscidus (Congd.) Jeps.,,Scrophulariaceae,True,CA
MIVIV,MISUV,Mimulus subsecundus A. Gray var. viscidus (Congd.) A.L. Grant,,Scrophulariaceae,True,CA
MIWH2,,Mimulus whipplei A.L. Grant,Whipple's monkeyflower,Scrophulariaceae,False,CA
MIWH3,,Mimulus whitneyi A. Gray,harlequin monkeyflower,Scrophulariaceae,False,CA
MIWH3,EUBI9,Eunanus bicolor A. Gray,,Scrophulariaceae,True,CA
MIWH3,MINAB,Mimulus nanus Hook. & Arn. var. bicolor (A. Gray) A. Gray,,Scrophulariaceae,True,CA
MOAL,,Morus alba L.,white mulberry,Moraceae,False,CA
MOAL,MOALM,Morus alba L. var. multicaulis (Perr.) Loudon,,Moraceae,True,CA
MOAL,MOALT,Morus alba L. var. tatarica (L.) Ser.,,Moraceae,True,CA
MOAL,MOTA,Morus tatarica L.,,Moraceae,True,CA
MOAN,,Monardella antonina Hardham,San Antonio Hills monardella,Lamiaceae,False,CA
MOANA,,Monardella antonina Hardham ssp. antonina,San Antonio Hills monardella,Lamiaceae,False,CA
MOANB,,Monardella antonina Hardham ssp. benitensis (Hardam) Jokerst,San Benito monardella,Lamiaceae,False,CA
MOANB,MOBE4,Monardella benitensis Hardam,,Lamiaceae,True,CA
MOAU3,,Monardella australis Abrams,southern monardella,Lamiaceae,False,CA
MOAU3,MOODA,Monardella odoratissima Benth. ssp. australis (Abrams) Epling,,Lamiaceae,True,CA
MOBE,,Monoptilon bellidiforme Torr. & A. Gray ex A. Gray,daisy desertstar,Asteraceae,False,CA
MOBE2,,Monoptilon bellioides (A. Gray) H.M. Hall,Mojave desertstar,Asteraceae,False,CA
MOBE5,,"Monardella beneolens Shevock, Ertter & Jokerst",sweet-smelling monardella,Lamiaceae,False,CA
MOBR,,Mohavea breviflora Coville,golden desert-snapdragon,Scrophulariaceae,False,CA
MOBR3,,Monardella breweri A. Gray,Brewer's monardella,Lamiaceae,False,CA
MOCA,,Modiola caroliniana (L.) G. Don,Carolina bristlemallow,Malvaceae,False,CA
MOCA,MOMU,Modiola multifida Moench,,Malvaceae,True,CA
MOCA3,,Monardella candicans Benth.,Sierra monardella,Lamiaceae,False,CA
MOCA6,,Morella californica (Cham.) Wilbur,California wax myrtle,Myricaceae,False,CA
MOCA6,MYCA13,Myrica californica Cham.,,Myricaceae,True,CA
MOCE,,Mollugo cerviana (L.) Ser.,threadstem carpetweed,Molluginaceae,False,CA
MOCH,,Montia chamissoi (Ledeb. ex Spreng.) Greene,water minerslettuce,Portulacaceae,False,CA
MOCH,CLCH2,Claytonia chamissoi Ledeb. ex Spreng.,,Portulacaceae,True,CA
MOCH,CRCH10,Crunocallis chamissoi (Ledeb. ex Spreng.) Rydb.,,Portulacaceae,True,CA
MOCI,,Monarda citriodora Cerv. ex Lag.,lemon beebalm,Lamiaceae,False,CA
MOCI2,,Monardella cinerea Abrams,gray monardella,Lamiaceae,False,CA
MOCIC,,Monarda citriodora Cerv. ex Lag. ssp. citriodora,lemon beebalm,Lamiaceae,False,CA
MOCIC2,,Monarda citriodora Cerv. ex Lag. ssp. citriodora var. citriodora,lemon beebalm,Lamiaceae,False,CA
MOCIC2,MOAR4,Monarda aristata Nutt.,,Lamiaceae,True,CA
MOCIC2,MODI7,Monarda dispersa Small,,Lamiaceae,True,CA
MOCIC2,MOTE2,Monarda tenuiaristata (A. Gray) Small,,Lamiaceae,True,CA
MOCO,,Mohavea confertiflora (A. DC.) A. Heller,ghost flower,Scrophulariaceae,False,CA
MOCO7,,Monolopia congdonii (A. Gray) B.G. Baldw.,San Joaquin woollythread,Asteraceae,False,CA
MOCO7,EACO2,Eatonella congdonii A. Gray,,Asteraceae,True,CA
MOCO7,LECO9,Lembertia congdonii (A. Gray) Greene,,Asteraceae,True,CA
MOCO8,,Moraea collina Thunb.,Cape tulip,Iridaceae,False,CA
MOCO8,HOCO6,Homeria collina (Thunb.) Salisb.,,Iridaceae,True,CA
MOCR,,Monardella crispa Elmer,crisped monardella,Lamiaceae,False,CA
MODI2,,Montia dichotoma (Nutt.) Howell,dwarf minerslettuce,Portulacaceae,False,CA
MODI2,CLDI8,Claytonia dichotoma Nutt.,,Portulacaceae,True,CA
MODI2,MODI5,Montiastrum dichotomum (Nutt.) Rydb.,,Portulacaceae,True,CA
MODI3,,Montia diffusa (Nutt.) Greene,spreading minerslettuce,Portulacaceae,False,CA
MODI3,CLDI6,Claytonia diffusa Nutt.,,Portulacaceae,True,CA
MODI3,LIDI7,Limnalsine diffusa (Nutt.) Rydb.,,Portulacaceae,True,CA
MODIO,,Modiola Moench,bristlemallow,Malvaceae,False,CA
MODO,,Monardella douglasii Benth.,Douglas' monardella,Lamiaceae,False,CA
MODOD2,,Monardella douglasii Benth. ssp. douglasii,Douglas' monardella,Lamiaceae,False,CA
MODOV2,,Monardella douglasii Benth. ssp. venosa (Torr.) Jokerst,veiny monardella,Lamiaceae,False,CA
MODOV2,MODOV,Monardella douglasii Benth. var. venosa (Torr.) Jeps.,,Lamiaceae,True,CA
MOEHR,,Moehringia L.,sandwort,Caryophyllaceae,False,CA
MOENC,,Moenchia Ehrh.,upright chickweed,Caryophyllaceae,False,CA
MOER,,"Moenchia erecta (L.) G. Gaertn., B. Mey. & Scherb.",upright chickweed,Caryophyllaceae,False,CA
MOER,MOERE,"Moenchia erecta (L.) G. Gaertn., B. Mey. & Scherb. ssp. erecta",,Caryophyllaceae,True,CA
MOEX,,Monardella exilis (A. Gray) Greene,desert monardella,Lamiaceae,False,CA
MOFO,,Montia fontana L.,annual water minerslettuce,Portulacaceae,False,CA
